"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","A","A2","KP","AF","SOT","SOP","TkW","TLM","DIS","FS","YC","RC","ACNC","Int","IntB","CLO","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","MCS"
"*03aqp*","Mohamed Salah","LIV","F","1","Will","CRY 1<br/>@LIV 1 F","767.5","20.2","97%","0%","38","38","3,368","29","18","2","89","0","61","6","11","0","67","39","1","0","17","9","0","0","5","58","0","9","0","0","0","40","1,220"
"*05l8q*","Cole Palmer","CHE","M","2","thomas","CHE 1<br/>@NOT 0 F","605.47","16.36","100%","0%","37","36","3,184","15","8","2","89","2","51","3","20","0","37","60","7","0","25","11","1","0","19","51","1","2","1","1","0","41","876"
"*05trb*","Bryan Mbeumo","BRF","F","3","RyRob","BRF 1<br/>@WOL 1 F","597","15.71","100%","0%","38","38","3,412","20","7","0","70","2","41","1","31","0","47","44","3","0","29","14","1","0","51","52","3","35","1","0","0","55","720"
"*05gcr*","Bruno Fernandes","MUN","M","4","RyRob","AVL 0<br/>@MUN 2 F","543.21","15.09","100%","0%","36","35","3,016","8","10","0","91","2","29","2","50","0","43","40","3","2","22","26","4","0","30","28","6","23","0","0","0","43","875"
"*067yz*","Matheus Cunha","WOL","F","5","TRB","BRF 1<br/>@WOL 1 F","512.25","15.52","100%","0%","33","29","2,588","15","6","1","57","1","44","1","22","0","55","71","4","0","16","17","0","0","19","61","1","13","0","0","0","54","622"
"*06jgi*","Daniel Munoz","CRY","D","6","Will","CRY 1<br/>@LIV 1 F","501.68","13.56","99%","0%","37","37","3,229","4","5","1","46","1","18","1","80","1","20","19","10","0","19","44","4","0","94","21","6","58","0","0","0","46","990"
"*046c5*","Jarrod Bowen","WHU","M","7","Brad","WHU 3<br/>@IPS 1 F","470.44","13.84","100%","0%","34","34","2,972","13","8","1","51","3","37","1","26","0","77","51","1","0","11","16","0","0","21","44","4","12","0","0","0","50","603"
"*0646f*","Alexander Isak","NEW","F","8","STONKS","EVE 1<br/>@NEW 0 F","470","13.82","90%","-3%","34","34","2,751","23","6","0","42","0","46","3","5","0","55","14","1","0","3","3","0","0","17","42","2","27","0","1","0","41","963"
"*03rzp*","Antonee Robinson","FUL","D","9","Mateta","MCI 2<br/>@FUL 0 F","466.22","12.95","72%","+7%","36","35","3,165","0","10","1","43","0","2","0","61","0","20","20","8","0","42","62","1","1","123","38","9","52","0","0","0","49","450"
"*068y0*","Antoine Semenyo","BOU","F","10","STONKS","LEI 0<br/>@BOU 2 F","448.75","12.13","100%","0%","37","36","3,200","11","5","0","46","2","41","5","35","0","77","37","9","0","8","11","1","0","34","69","9","67","0","1","0","41","800"
"*061vq*","Erling Haaland","MCI","F","11","Noah B","MCI 2<br/>@FUL 0 F","438.25","14.14","100%","0%","31","31","2,735","22","3","0","29","0","60","3","6","0","27","13","2","0","1","5","0","0","22","13","1","57","1","0","0","38","772"
"*05nt6*","Eberechi Eze","CRY","M","12","Laeka B","CRY 1<br/>@LIV 1 F","436.01","12.82","98%","0%","34","31","2,581","8","8","1","58","0","29","2","22","0","45","51","1","0","18","11","0","0","8","67","0","7","1","0","0","34","834"
"*05yld*","Luis Diaz","LIV","F","13","Bobbo","CRY 1<br/>@LIV 1 F","431.25","11.98","5%","0%","36","28","2,381","13","5","0","56","2","30","1","26","0","49","31","2","0","11","7","0","0","7","53","0","14","0","2","0","21","1,072"
"*068ym*","Enzo Fernandez","CHE","M","14","thomas","CHE 1<br/>@NOT 0 F","423.87","11.77","100%","0%","36","32","2,936","6","7","2","79","1","20","0","33","0","28","54","8","0","12","13","0","0","20","26","7","15","0","0","0","37","889"
"*038ze*","Alex Iwobi","FUL","M","15","STONKS","MCI 2<br/>@FUL 0 F","419.41","11.04","83%","+7%","38","35","2,971","9","6","1","59","0","29","0","25","0","40","18","1","0","25","14","0","0","28","48","1","7","0","0","0","45","375"
"*03srg*","Trent Alexander-Arnold","LIV","D","16","Laeka B","CRY 1<br/>@LIV 1 F","409.87","12.42","0%","0%","33","28","2,356","3","6","3","53","1","8","2","50","0","15","9","5","0","26","31","1","0","48","17","9","3","0","0","0","25","929"
"*03vlj*","Virgil van Dijk","LIV","D","17","CC FC","CRY 1<br/>@LIV 1 F","409.17","11.06","100%","0%","37","37","3,330","3","1","0","12","0","8","0","20","1","5","13","5","0","0","56","4","0","190","3","16","119","0","0","0","38","1,260"
"*06ex4*","Josko Gvardiol","MCI","D","18","Bobbo","MCI 2<br/>@FUL 0 F","408.52","11.04","67%","+21%","37","36","3,276","5","0","0","26","0","12","1","39","1","16","27","2","0","3","44","3","1","111","25","20","54","0","0","0","41","1,164"
"*05u1m*","Nathan Collins","BRF","D","19","Bobbo","BRF 1<br/>@WOL 1 F","408.2","10.74","82%","+1%","38","38","3,420","2","3","0","10","4","6","0","24","2","8","31","5","0","2","34","9","0","220","6","57","119","0","2","0","57","720"
"*04yo7*","Youri Tielemans","AVL","M","20","Brad","AVL 0<br/>@MUN 2 F","407.26","11.31","85%","-3%","36","35","3,024","3","7","1","61","0","13","1","58","0","29","56","4","0","7","23","1","0","46","31","16","24","1","0","0","46","564"
"*04adp*","Aaron Wan-Bissaka","WHU","D","22","RyRob","WHU 3<br/>@IPS 1 F","399.66","11.1","46%","0%","36","35","3,151","2","5","0","33","1","5","0","49","2","22","27","1","0","16","66","8","0","111","64","11","23","0","0","1","59","543"
"*05ylj*","Bruno Guimaraes","NEW","M","23","Mateta","EVE 1<br/>@NEW 0 F","398.97","10.5","100%","0%","38","38","3,265","5","6","1","52","0","15","1","47","0","76","108","7","0","7","29","2","0","40","34","10","19","0","0","0","44","1,078"
"*0427d*","James Tarkowski","EVE","D","24","FA","EVE 1<br/>@NEW 0 F","396.19","12.01","99%","0%","33","33","2,922","1","1","0","16","0","4","2","40","1","7","28","6","0","0","41","6","1","209","5","42","103","0","0","0","38","900"
"*05uor*","Yoane Wissa","BRF","F","25","Laeka B","BRF 1<br/>@WOL 1 F","393","11.23","45%","-1%","35","34","2,916","18","4","0","28","2","43","1","12","0","35","51","5","0","1","8","0","0","19","15","8","30","0","1","0","45","697"
"*04qr9*","Morgan Gibbs-White","NOT","M","26","Noah B","CHE 1<br/>@NOT 0 F","390.46","11.48","99%","0%","34","34","2,801","7","8","1","51","3","22","0","22","0","44","40","9","1","13","23","1","0","29","31","5","41","0","1","0","34","965"
"*06do9*","Milos Kerkez","BOU","D","27","Mateta","LEI 0<br/>@BOU 2 F","390.2","10.27","76%","0%","38","38","3,336","2","5","1","36","1","5","0","26","0","22","50","4","0","37","46","6","1","99","22","11","28","0","0","0","45","810"
"*063q8*","Mikkel Damsgaard","BRF","M","28","STONKS","BRF 1<br/>@WOL 1 F","389.81","10.26","92%","+1%","38","34","2,899","2","9","1","63","1","7","0","44","0","47","27","2","0","22","27","2","0","29","50","3","12","0","0","0","41","659"
"*05n07*","Pedro Porro","TOT","D","29","STONKS","BHA 4<br/>@TOT 1 F","386.28","11.71","99%","0%","33","28","2,599","2","6","0","57","0","8","1","49","1","18","33","5","0","40","36","2","0","73","14","17","12","0","0","0","47","511"
"*05os4*","Rayan Ait-Nouri","WOL","D","30","CC FC","BRF 1<br/>@WOL 1 F","386","10.43","79%","-3%","37","37","3,108","4","7","1","46","0","13","1","57","1","47","46","5","1","15","26","4","0","66","63","6","22","0","0","0","67","563"
"*062ci*","Kaoru Mitoma","BHA","M","31","STONKS","BHA 4<br/>@TOT 1 F","383.99","10.67","91%","-1%","36","28","2,588","10","4","0","37","1","27","1","27","0","23","24","1","0","11","14","0","0","7","52","3","27","0","0","0","40","540"
"*06mw0*","Nikola Milenkovic","NOT","D","32","Brad","CHE 1<br/>@NOT 0 F","383.92","10.38","53%","-2%","37","37","3,330","5","2","0","9","0","8","0","29","2","2","5","4","0","0","27","4","2","208","1","24","101","0","0","0","45","1,170"
"*05uht*","Morgan Rogers","AVL","M","33","thomas","AVL 0<br/>@MUN 2 F","383.35","10.36","100%","0%","37","37","3,111","8","10","0","52","1","20","1","22","0","74","51","10","0","4","6","0","0","18","66","7","13","0","1","0","40","797"
"*06clt*","Justin Kluivert","BOU","M","34","Noah B","LEI 0<br/>@BOU 2 F","378.34","11.13","35%","+1%","34","29","2,331","12","6","1","44","0","29","2","11","0","27","33","8","0","12","14","0","0","23","36","0","8","0","1","0","29","571"
"*02m5b*","Chris Wood","NOT","F","36","TRB","CHE 1<br/>@NOT 0 F","376","10.44","63%","-7%","36","35","2,954","20","3","0","22","0","35","1","5","0","27","24","1","0","1","5","0","1","28","4","7","94","0","0","0","37","992"
"*04y92*","Bukayo Saka","ARS","M","37","j.l.","ARS 2<br/>@SOU 1 F","371.65","14.87","100%","0%","25","20","1,719","6","10","3","58","1","23","0","15","0","40","39","3","0","13","3","0","0","6","41","0","10","0","1","0","21","644"
"*05ocl*","Ollie Watkins","AVL","F","38","Laeka B","AVL 0<br/>@MUN 2 F","370.25","9.74","99%","0%","38","31","2,585","16","8","0","25","0","40","2","7","0","50","33","2","0","0","8","0","0","14","10","3","52","0","2","0","40","593"
"*06fwz*","Murillo","NOT","D","39","STONKS","CHE 1<br/>@NOT 0 F","361.66","10.05","42%","-1%","36","36","3,188","2","0","0","13","0","6","1","36","4","10","6","6","0","6","36","6","3","242","27","45","44","0","0","0","44","1,061"
"*05r34*","Amad Diallo","MUN","M","41","thomas","AVL 0<br/>@MUN 2 F","359.49","13.83","95%","0%","26","20","1,891","8","6","0","49","2","17","0","31","0","35","28","5","0","10","11","0","0","16","41","2","10","0","2","0","30","585"
"*03am7*","Jacob Murphy","NEW","M","42","Laeka B","EVE 1<br/>@NEW 0 F","359.06","10.26","56%","0%","35","31","2,351","8","11","0","41","2","15","2","19","0","37","15","4","0","22","13","0","0","29","35","0","5","0","1","0","31","839"
"*05ybq*","Vitalii Mykolenko","EVE","D","43","Mateta","EVE 1<br/>@NEW 0 F","355.23","10.15","61%","0%","35","35","3,082","1","2","1","24","1","1","0","38","0","11","34","4","0","29","44","5","1","135","8","10","49","0","0","0","39","987"
"*02lsa*","Dan Burn","NEW","D","44","Mateta","EVE 1<br/>@NEW 0 F","355.17","9.6","75%","+1%","37","37","3,330","1","1","0","9","0","7","0","24","1","3","12","11","0","0","27","5","2","194","3","26","148","0","0","2","45","1,170"
"*0414o*","James Maddison","TOT","M","45","FA","BHA 4<br/>@TOT 1 F","354.73","11.44","43%","+6%","31","21","1,789","9","7","0","41","2","17","0","19","0","25","64","6","0","12","12","2","0","17","33","4","5","0","0","0","32","381"
"*067zv*","Kevin Schade","BRF","M","46","Mateta","BRF 1<br/>@WOL 1 F","354.38","9.33","97%","-2%","38","26","2,271","11","2","0","23","2","27","3","25","0","36","38","3","0","5","5","0","0","30","30","4","90","0","1","0","34","575"
"*04agz*","Declan Rice","ARS","M","47","CC FC","ARS 2<br/>@SOU 1 F","353.61","10.1","100%","0%","35","33","2,821","4","7","2","59","0","15","0","25","1","32","16","5","1","15","25","2","0","50","14","13","38","0","0","0","28","933"
"*05ogb*","Anthony Elanga","NOT","F","48","Bobbo","CHE 1<br/>@NOT 0 F","353","9.29","36%","-1%","38","31","2,486","6","11","0","50","0","24","1","14","0","43","47","1","0","22","6","0","0","20","25","1","24","0","0","0","35","862"
"*04mdn*","Anthony Gordon","NEW","M","49","TRB","EVE 1<br/>@NEW 0 F","351.98","10.35","96%","-1%","34","28","2,420","6","5","1","51","1","19","1","18","0","38","71","2","0","24","7","2","0","5","38","2","8","1","1","0","33","764"
"*0522h*","Alexis Mac Allister","LIV","M","50","CC FC","CRY 1<br/>@LIV 1 F","351.19","10.03","85%","-2%","35","30","2,591","5","5","0","45","1","14","2","58","0","22","40","6","0","2","22","2","0","29","16","6","19","0","0","0","24","1,166"
"*04qrc*","Raul Jimenez","FUL","F","51","Bobbo","MCI 2<br/>@FUL 0 F","348.5","9.17","86%","-5%","38","30","2,476","12","3","0","24","0","33","2","24","0","45","41","4","0","5","10","0","0","23","21","5","92","0","1","0","37","315"
"*06cmm*","Dominik Szoboszlai","LIV","M","52","Will","CRY 1<br/>@LIV 1 F","347.83","9.66","100%","0%","36","29","2,479","6","6","0","56","4","23","1","20","0","23","24","6","0","8","9","0","0","14","21","5","19","0","0","0","29","998"
"*05opj*","Elliot Anderson","NOT","M","53","Bobbo","CHE 1<br/>@NOT 0 F","342.54","9.26","99%","0%","37","33","2,718","2","6","0","37","0","7","0","56","0","49","58","10","0","2","31","6","0","68","36","9","57","0","0","0","37","927"
"*06pia*","Maxence Lacroix","CRY","D","54","thomas","CRY 1<br/>@LIV 1 F","341.68","9.76","97%","0%","35","35","3,115","1","1","0","8","1","6","1","41","5","6","19","5","0","2","54","4","1","203","8","22","61","0","0","0","45","990"
"*05748*","Ismaila Sarr","CRY","F","55","thomas","CRY 1<br/>@LIV 1 F","341.5","8.99","93%","0%","38","30","2,690","8","6","2","44","1","29","2","10","0","43","56","4","0","13","9","1","2","38","17","8","37","0","1","0","39","863"
"*068lx*","Dango Ouattara","BOU","M","56","FA","LEI 0<br/>@BOU 2 F","340.15","10.63","95%","0%","32","21","1,984","7","4","0","35","0","20","2","26","0","32","19","3","0","17","11","0","0","48","39","10","46","0","0","0","23","577"
"*05a6e*","Neco Williams","NOT","D","57","Brad","CHE 1<br/>@NOT 0 F","340.11","9.72","98%","0%","35","28","2,579","1","3","0","18","0","7","1","57","0","21","43","7","0","13","31","6","0","120","18","10","40","0","0","0","31","895"
"*0520r*","Leandro Trossard","ARS","M","58","j.l.","ARS 2<br/>@SOU 1 F","339.72","8.94","91%","+3%","38","28","2,527","8","7","0","42","1","22","1","20","0","51","46","2","1","16","9","0","0","14","38","0","6","0","0","0","26","853"
"*05ylx*","Dejan Kulusevski","TOT","M","59","Noah B","BHA 4<br/>@TOT 1 F","338.98","10.59","30%","0%","32","27","2,382","7","4","1","65","0","18","0","23","0","74","38","3","0","7","13","0","0","9","38","5","10","0","0","0","41","516"
"*03v9d*","Son Heung-Min","TOT","F","61","Will","BHA 4<br/>@TOT 1 F","336.25","11.21","10%","0%","30","24","2,100","7","9","0","50","2","26","2","9","0","32","28","1","0","13","5","1","0","16","29","0","6","1","1","0","35","373"
"*06nv2*","Dean Huijsen","BOU","D","62","Laeka B","LEI 0<br/>@BOU 2 F","335.19","10.47","0%","0%","32","26","2,417","3","2","0","15","0","4","0","26","0","1","10","10","0","2","51","3","1","194","2","29","68","0","0","0","31","641"
"*05rb8*","Moises Caicedo","CHE","M","63","CC FC","CHE 1<br/>@NOT 0 F","334.9","8.81","80%","0%","38","38","3,351","1","2","0","30","2","3","0","73","2","25","58","11","0","4","49","3","0","53","29","10","36","0","2","0","42","982"
"*05tr8*","Christian Norgaard","BRF","M","64","Bobbo","BRF 1<br/>@WOL 1 F","332.87","9.79","7%","0%","34","34","2,818","5","4","0","18","1","16","1","49","0","20","28","8","1","5","49","9","0","64","7","20","52","0","0","0","45","596"
"*05akv*","Tyrick Mitchell","CRY","D","65","CC FC","CRY 1<br/>@LIV 1 F","326.92","8.84","97%","0%","37","37","3,090","0","5","0","41","1","3","0","55","0","30","25","2","0","19","19","2","0","95","16","12","20","0","1","0","46","926"
"*05r8o*","Jean-Philippe Mateta","CRY","F","66","Mateta","CRY 1<br/>@LIV 1 F","326","8.81","93%","-2%","37","33","2,637","14","2","0","29","0","33","2","12","0","45","28","2","0","5","2","0","0","22","20","4","64","0","0","0","37","785"
"*04yey*","Max Kilman","WHU","D","68","j.l.","WHU 3<br/>@IPS 1 F","325.66","8.57","19%","0%","38","38","3,348","0","1","0","16","0","3","0","24","3","4","13","5","0","0","38","13","0","210","16","40","113","0","0","0","62","558"
"*068n8*","Noni Madueke","CHE","M","69","STONKS","CHE 1<br/>@NOT 0 F","323.69","10.12","66%","-3%","32","27","2,023","7","3","2","33","2","32","2","18","0","25","25","3","0","11","10","0","0","10","45","0","11","0","0","0","28","513"
"*067yv*","Cody Gakpo","LIV","F","70","j.l.","CRY 1<br/>@LIV 1 F","321","9.17","100%","0%","35","23","1,909","10","4","0","38","1","23","0","16","0","24","31","5","0","11","12","0","0","16","31","3","17","0","1","0","25","564"
"*06pe1*","Mateus Goncalo Espanha Fernandes","SOU","M","71","RyRob","ARS 2<br/>@SOU 1 F","318.7","8.85","70%","0%","36","34","2,904","2","4","0","34","0","14","0","48","0","36","55","8","0","12","28","7","0","30","49","8","15","0","0","0","66","266"
"*04fk6*","Bernardo Silva","MCI","M","72","TRB","MCI 2<br/>@FUL 0 F","318.66","9.66","94%","0%","33","29","2,662","4","4","0","53","0","12","0","37","0","34","32","7","0","11","23","2","1","30","28","7","5","0","0","0","36","825"
"*052h5*","Gabriel Martinelli","ARS","M","73","Will","ARS 2<br/>@SOU 1 F","315.79","9.57","45%","0%","33","25","2,278","8","4","0","40","0","25","0","15","0","38","21","1","0","21","5","0","0","16","33","0","17","0","0","0","25","792"
"*05w9i*","Marc Cucurella","CHE","D","74","Noah B","CHE 1<br/>@NOT 0 F","313.75","8.72","97%","0%","36","33","2,981","5","1","0","19","1","12","0","45","0","6","38","8","1","5","28","1","0","80","4","16","32","0","0","0","38","822"
"*050jq*","Marc Guehi","CRY","D","75","Mateta","CRY 1<br/>@LIV 1 F","313.68","9.23","98%","0%","34","34","3,058","3","2","0","16","0","7","0","34","1","18","27","7","1","3","28","4","0","156","12","23","69","0","0","3","42","990"
"*062p5*","Levi Colwill","CHE","D","77","TRB","CHE 1<br/>@NOT 0 F","312.94","8.94","20%","+4%","35","35","3,148","2","1","0","13","0","4","0","34","2","8","21","9","0","3","33","3","1","116","6","25","83","0","0","0","41","900"
"*06fv8*","Mohammed Kudus","WHU","M","78","Will","WHU 3<br/>@IPS 1 F","312.31","9.76","48%","-1%","32","31","2,584","5","3","0","31","1","22","5","23","0","93","64","2","1","21","4","0","0","8","92","1","11","0","0","0","46","411"
"*05gcp*","Tomas Soucek","WHU","M","79","j.l.","WHU 3<br/>@IPS 1 F","309.58","8.85","43%","-3%","35","30","2,558","9","1","1","14","1","18","0","21","1","15","25","8","0","2","20","3","0","84","6","21","101","0","1","0","44","615"
"*06p4j*","Noussair Mazraoui","MUN","D","80","Noah B","AVL 0<br/>@MUN 2 F","308.67","8.34","27%","+4%","37","34","2,834","0","1","0","20","0","3","0","68","2","17","25","3","0","6","34","6","0","83","26","9","51","0","0","0","43","712"
"*06mow*","Jorgen Strand Larsen","WOL","F","81","RyRob","BRF 1<br/>@WOL 1 F","306.25","8.75","73%","0%","35","30","2,577","14","4","0","21","0","34","2","6","0","34","19","4","0","1","6","3","0","29","8","4","67","0","0","0","52","527"
"*04tig*","Fabian Schar","NEW","D","82","STONKS","EVE 1<br/>@NEW 0 F","305.7","8.99","28%","0%","34","33","2,933","4","0","0","5","2","11","2","21","3","6","15","9","1","1","45","8","0","133","8","25","59","0","0","0","42","1,009"
"*043qy*","Lewis Cook","BOU","M","84","FA","LEI 0<br/>@BOU 2 F","304.88","8.47","12%","0%","36","32","2,974","1","3","1","47","1","4","0","42","1","18","10","8","1","20","41","7","0","66","13","11","41","0","0","0","43","552"
"*05g2o*","Joao Pedro","BHA","F","85","CC FC","BHA 4<br/>@TOT 1 F","304.25","11.27","100%","0%","27","23","1,939","10","6","0","30","0","20","1","12","0","38","46","4","1","6","9","0","0","12","29","0","42","0","3","0","27","354"
"*05r9b*","Martin Odegaard","ARS","M","86","CC FC","ARS 2<br/>@SOU 1 F","299.43","9.98","96%","0%","30","26","2,313","3","8","1","63","1","17","1","11","0","40","23","4","0","12","6","0","0","5","25","0","8","0","0","0","21","940"
"*05r94*","Iliman Ndiaye","EVE","F","87","Will","EVE 1<br/>@NEW 0 F","298.75","9.05","99%","0%","33","29","2,422","9","0","0","18","0","18","0","28","0","44","52","3","0","9","20","1","3","15","68","5","8","0","0","0","24","1,002"
"*03frx*","Ola Aina","NOT","D","88","Brad","CHE 1<br/>@NOT 0 F","297.39","8.5","39%","-8%","35","35","2,996","2","1","0","16","0","2","0","42","0","22","35","5","0","13","33","3","3","106","33","12","13","0","0","0","39","1,117"
"*06fxe*","Ryan Gravenberch","LIV","M","89","Bobbo","CRY 1<br/>@LIV 1 F","295.68","7.99","93%","+1%","37","37","3,158","0","4","0","26","0","5","0","35","0","26","52","6","1","4","60","7","0","57","37","10","26","0","0","0","35","1,210"
"*068yi*","Illia Zabarnyi","BOU","D","90","thomas","LEI 0<br/>@BOU 2 F","294.45","8.18","2%","0%","36","35","3,109","0","1","0","12","0","1","2","36","4","3","7","4","1","0","41","6","0","179","6","20","77","0","0","0","41","765"
"*06mvz*","Savio","MCI","F","91","FA","MCI 2<br/>@FUL 0 F","294.25","10.15","38%","+6%","29","21","1,751","1","8","0","46","3","21","1","17","0","38","28","3","0","16","6","0","0","9","52","2","1","0","2","0","25","593"
"*02oox*","Kevin De Bruyne","MCI","M","92","TRB","MCI 2<br/>@FUL 0 F","292.93","10.46","0%","0%","28","19","1,683","4","7","1","57","2","18","4","9","0","28","18","2","0","15","7","0","0","8","13","0","5","0","0","0","19","669"
"*0558w*","William Saliba","ARS","D","93","j.l.","ARS 2<br/>@SOU 1 F","291.93","8.34","99%","0%","35","35","3,039","2","0","0","7","0","3","0","37","4","8","17","2","1","0","21","2","0","118","12","15","62","0","0","0","27","1,125"
"*06fup*","Jeremy Doku","MCI","M","94","RyRob","MCI 2<br/>@FUL 0 F","289.73","9.99","99%","0%","29","16","1,491","3","6","0","32","0","9","0","22","0","59","33","1","0","11","4","0","0","2","107","1","0","0","0","0","14","696"
"*04qfz*","Diogo Dalot","MUN","D","95","FA","AVL 0<br/>@MUN 2 F","289.03","8.76","83%","-2%","33","31","2,810","0","3","1","26","1","5","2","40","0","21","9","5","0","12","37","6","1","64","27","9","38","0","0","0","45","800"
"*05os9*","Thomas Partey","ARS","M","96","Mateta","ARS 2<br/>@SOU 1 F","287.85","8.22","0%","0%","35","31","2,790","4","2","0","19","1","9","0","53","0","17","31","4","0","2","35","3","0","44","24","9","28","0","0","0","30","775"
"*05y9n*","Lewis Hall","NEW","D","97","FA","EVE 1<br/>@NEW 0 F","287.3","10.64","77%","0%","27","24","2,184","0","4","0","34","3","1","0","41","0","20","21","3","0","14","18","1","2","51","11","18","30","0","0","0","31","699"
"*06fwi*","Carlos Baleba","BHA","M","98","Mateta","BHA 4<br/>@TOT 1 F","287.05","8.44","20%","+2%","34","31","2,653","3","1","1","21","0","11","0","46","0","42","48","6","1","3","46","7","0","43","33","11","39","0","0","0","39","590"
"*06c6g*","Yankuba Minteh","BHA","F","99","STONKS","BHA 4<br/>@TOT 1 F","286.75","8.96","98%","0%","32","20","1,815","6","4","0","29","1","16","0","35","1","28","11","6","0","19","11","4","0","28","46","0","18","0","0","0","33","417"
"*06cms*","Sandro Tonali","NEW","M","101","Mateta","EVE 1<br/>@NEW 0 F","285.78","7.94","75%","-1%","36","28","2,618","4","2","0","28","0","12","3","32","0","23","49","5","0","8","34","5","0","30","20","11","12","0","1","0","34","994"
"*060wh*","Alejandro Garnacho","MUN","M","102","FA","AVL 0<br/>@MUN 2 F","285.74","7.94","28%","-1%","36","23","2,174","6","2","0","37","2","30","3","18","0","48","43","3","0","8","13","1","0","10","26","0","3","0","0","0","36","517"
"*05nzu*","Gabriel Magalhaes","ARS","D","103","FA","ARS 2<br/>@SOU 1 F","285.19","10.19","100%","0%","28","28","2,363","3","1","0","14","1","5","1","15","2","2","19","4","0","0","16","3","0","89","4","29","55","0","1","0","22","900"
"*056iy*","Pedro Neto","CHE","F","104","TRB","CHE 1<br/>@NOT 0 F","285","8.14","95%","-2%","35","24","2,252","4","6","0","47","0","17","1","9","0","30","33","8","0","36","9","0","0","5","34","2","12","0","0","0","25","774"
"*05oig*","Liam Delap","IPS","F","105","CC FC","WHU 3<br/>@IPS 1 F","284.5","7.69","32%","0%","37","32","2,578","12","2","0","20","0","32","3","8","0","62","51","12","0","1","2","0","0","28","40","0","59","0","2","0","58","146"
"*04tm0*","Lucas Digne","AVL","D","106","FA","AVL 0<br/>@MUN 2 F","283.27","8.85","60%","-3%","32","28","2,343","0","4","0","36","1","3","0","38","0","16","16","4","0","24","25","1","0","84","9","4","39","0","0","0","36","492"
"*06p6j*","Evanilson","BOU","F","107","Noah B","LEI 0<br/>@BOU 2 F","283.25","9.14","94%","0%","31","28","2,311","10","1","0","26","4","32","2","10","0","24","53","1","1","0","1","0","0","21","7","2","42","1","5","0","29","611"
"*05u7f*","Ibrahima Konate","LIV","D","108","CC FC","CRY 1<br/>@LIV 1 F","281.43","9.08","95%","-1%","31","30","2,561","1","2","0","10","0","4","0","26","0","2","20","5","0","0","17","2","1","125","3","15","75","0","0","0","28","1,035"
"*03rxa*","Idrissa Gueye","EVE","M","109","Brad","EVE 1<br/>@NEW 0 F","280.84","7.59","19%","-4%","37","35","3,055","0","3","0","19","0","5","1","80","1","38","46","9","0","4","48","5","0","34","18","9","25","0","0","0","39","1,022"
"*03u2b*","Adama Traore","FUL","F","111","Will","MCI 2<br/>@FUL 0 F","277.5","7.71","9%","0%","36","18","1,740","2","7","0","42","1","12","0","13","0","25","32","3","0","30","1","0","0","4","48","0","25","0","0","0","28","167"
"*06cm1*","Nicolas Jackson","CHE","F","112","FA","CHE 1<br/>@NOT 0 F","277","9.23","23%","0%","30","28","2,214","10","5","0","28","1","35","4","13","0","41","29","7","1","1","3","0","0","15","18","2","22","0","0","0","23","499"
"*061ve*","Ryan Christie","BOU","M","113","FA","LEI 0<br/>@BOU 2 F","276.88","9.55","15%","-1%","29","27","2,112","2","3","0","41","0","12","1","33","0","25","31","9","0","7","30","1","0","49","23","11","22","0","0","0","28","462"
"*061ya*","Brennan Johnson","TOT","F","114","Brad","BHA 4<br/>@TOT 1 F","275.5","8.35","54%","-1%","33","24","2,165","11","3","0","19","3","20","4","26","0","17","26","5","0","6","4","0","0","10","19","3","7","0","2","0","38","261"
"*04abn*","Harvey Barnes","NEW","M","115","TRB","EVE 1<br/>@NEW 0 F","273.86","8.3","69%","+9%","33","17","1,730","9","4","0","26","1","21","0","9","0","23","22","0","0","14","6","0","0","11","24","2","7","0","0","0","23","573"
"*04mi4*","Callum Hudson-Odoi","NOT","F","116","FA","CHE 1<br/>@NOT 0 F","273.75","8.83","51%","-2%","31","25","2,179","5","2","1","44","1","17","1","14","0","23","25","2","0","15","13","2","0","12","37","0","3","0","1","0","23","823"
"*0639x*","Marcus Tavernier","BOU","M","117","Mateta","LEI 0<br/>@BOU 2 F","273.02","9.41","98%","0%","29","20","1,921","3","5","0","43","2","17","4","24","1","47","28","6","0","19","5","0","0","9","28","3","26","0","0","0","29","295"
"*05oh0*","Jan-Paul van Hecke","BHA","D","118","Laeka B","BHA 4<br/>@TOT 1 F","268.24","7.89","85%","0%","34","33","2,955","1","1","0","16","0","5","1","29","1","7","24","6","1","5","24","2","0","139","5","22","83","0","0","0","47","638"
"*05ojg*","Nelson Semedo","WOL","D","120","RyRob","BRF 1<br/>@WOL 1 F","266.42","7.84","1%","0%","34","32","2,879","0","4","0","25","0","7","1","36","0","21","30","8","0","16","23","5","0","84","32","10","28","0","0","0","49","697"
"*063zg*","Pervis Estupinan","BHA","D","121","Noah B","BHA 4<br/>@TOT 1 F","264.33","8.81","93%","0%","30","26","2,396","1","1","0","26","0","9","0","43","1","27","20","5","0","25","37","3","0","57","19","5","46","0","0","0","44","309"
"*04gpx*","Dara O'Shea","BUR/IPS","D","122","TRB","WHU 3<br/>@IPS 1 F","264.24","7.55","0%","0%","35","35","3,122","0","2","0","3","0","2","0","31","2","4","26","6","0","1","33","4","3","219","1","50","116","0","0","0","75","180"
